"REF_DATE","GEO","DGUID","Type of credit","Seasonal adjustment","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2015-01","Canada","2016A000011124","Consumer credit","Unadjusted","Dollars","81","millions","6","v36410","1.4.1","533020","","","","0"
"2015-01","Canada","2016A000011124","Consumer credit","Seasonally adjusted","Dollars","81","millions","6","v36417","1.4.2","533988","","","","0"
"2015-01","Canada","2016A000011124","Business credit","Unadjusted","Dollars","81","millions","6","v36411","1.5.1","1679610","","","","0"
"2015-01","Canada","2016A000011124","Business credit","Seasonally adjusted","Dollars","81","millions","6","v36418","1.5.2","1681659","","","","0"
"2015-01","Canada","2016A000011124","Other business credit","Unadjusted","Dollars","81","millions","6","v36412","1.6.1","1186860","","","","0"
"2015-01","Canada","2016A000011124","Other business credit","Seasonally adjusted","Dollars","81","millions","6","v36419","1.6.2","1186860","","","","0"
"2015-01","Canada","2016A000011124","Short-term business credit","Unadjusted","Dollars","81","millions","6","v36413","1.7.1","463910","","","","0"
"2015-01","Canada","2016A000011124","Short-term business credit","Seasonally adjusted","Dollars","81","millions","6","v36420","1.7.2","463910","","","","0"
"2015-02","Canada","2016A000011124","Total business and household credit","Unadjusted","Dollars","81","millions","6","v36407","1.1.1","3485956","","","","0"
"2015-02","Canada","2016A000011124","Total business and household credit","Seasonally adjusted","Dollars","81","millions","6","v36414","1.1.2","3492649","","","","0"
"2015-02","Canada","2016A000011124","Household credit","Unadjusted","Dollars","81","millions","6","v36408","1.2.1","1798901","","","","0"
"2015-02","Canada","2016A000011124","Household credit","Seasonally adjusted","Dollars","81","millions","6","v36415","1.2.2","1804436","","","","0"
"2015-02","Canada","2016A000011124","Residential mortgage credit","Unadjusted","Dollars","81","millions","6","v36409","1.3.1","1267131","","","","0"
"2015-02","Canada","2016A000011124","Residential mortgage credit","Seasonally adjusted","Dollars","81","millions","6","v36416","1.3.2","1269154","","","","0"
"2015-02","Canada","2016A000011124","Consumer credit","Unadjusted","Dollars","81","millions","6","v36410","1.4.1","531770","","","","0"
"2015-02","Canada","2016A000011124","Consumer credit","Seasonally adjusted","Dollars","81","millions","6","v36417","1.4.2","535282","","","","0"
"2015-02","Canada","2016A000011124","Business credit","Unadjusted","Dollars","81","millions","6","v36411","1.5.1","1687056","","","","0"
"2015-02","Canada","2016A000011124","Business credit","Seasonally adjusted","Dollars","81","millions","6","v36418","1.5.2","1688215","","","","0"
"2015-02","Canada","2016A000011124","Other business credit","Unadjusted","Dollars","81","millions","6","v36412","1.6.1","1192053","","","","0"
"2015-02","Canada","2016A000011124","Other business credit","Seasonally adjusted","Dollars","81","millions","6","v36419","1.6.2","1192053","","","","0"
"2015-02","Canada","2016A000011124","Short-term business credit","Unadjusted","Dollars","81","millions","6","v36413","1.7.1","467798","","","","0"
"2015-02","Canada","2016A000011124","Short-term business credit","Seasonally adjusted","Dollars","81","millions","6","v36420","1.7.2","467798","","","","0"
"2015-03","Canada","2016A000011124","Total business and household credit","Unadjusted","Dollars","81","millions","6","v36407","1.1.1","3515949","","","","0"
"2015-03","Canada","2016A000011124","Total business and household credit","Seasonally adjusted","Dollars","81","millions","6","v36414","1.1.2","3523939","","","","0"
"2015-03","Canada","2016A000011124","Household credit","Unadjusted","Dollars","81","millions","6","v36408","1.2.1","1803788","","","","0"
"2015-03","Canada","2016A000011124","Household credit","Seasonally adjusted","Dollars","81","millions","6","v36415","1.2.2","1811637","","","","0"
"2015-03","Canada","2016A000011124","Residential mortgage credit","Unadjusted","Dollars","81","millions","6","v36409","1.3.1","1270483","","","","0"
"2015-03","Canada","2016A000011124","Residential mortgage credit","Seasonally adjusted","Dollars","81","millions","6","v36416","1.3.2","1274926","","","","0"
"2015-03","Canada","2016A000011124","Consumer credit","Unadjusted","Dollars","81","millions","6","v36410","1.4.1","533305","","","","0"
"2015-03","Canada","2016A000011124","Consumer credit","Seasonally adjusted","Dollars","81","millions","6","v36417","1.4.2","536711","","","","0"
"2015-03","Canada","2016A000011124","Business credit","Unadjusted","Dollars","81","millions","6","v36411","1.5.1","1712163","","","","0"
"2015-03","Canada","2016A000011124","Business credit","Seasonally adjusted","Dollars","81","millions","6","v36418","1.5.2","1712305","","","","0"
"2015-03","Canada","2016A000011124","Other business credit","Unadjusted","Dollars","81","millions","6","v36412","1.6.1","1209564","","","","0"
"2015-03","Canada","2016A000011124","Other business credit","Seasonally adjusted","Dollars","81","millions","6","v36419","1.6.2","1209564","","","","0"
"2015-03","Canada","2016A000011124","Short-term business credit","Unadjusted","Dollars","81","millions","6","v36413","1.7.1","476903","","","","0"
"2015-03","Canada","2016A000011124","Short-term business credit","Seasonally adjusted","Dollars","81","millions","6","v36420","1.7.2","476903","","","","0"
"2015-04","Canada","2016A000011124","Total business and household credit","Unadjusted","Dollars","81","millions","6","v36407","1.1.1","3536561","","","","0"
"2015-04","Canada","2016A000011124","Total business and household credit","Seasonally adjusted","Dollars","81","millions","6","v36414","1.1.2","3543337","","","","0"
"2015-04","Canada","2016A000011124","Household credit","Unadjusted","Dollars","81","millions","6","v36408","1.2.1","1809512","","","","0"
"2015-04","Canada","2016A000011124","Household credit","Seasonally adjusted","Dollars","81","millions","6","v36415","1.2.2","1819134","","","","0"
"2015-04","Canada","2016A000011124","Residential mortgage credit","Unadjusted","Dollars","81","millions","6","v36409","1.3.1","1275244","","","","0"
"2015-04","Canada","2016A000011124","Residential mortgage credit","Seasonally adjusted","Dollars","81","millions","6","v36416","1.3.2","1281293","","","","0"
"2015-04","Canada","2016A000011124","Consumer credit","Unadjusted","Dollars","81","millions","6","v36410","1.4.1","534268","","","","0"
"2015-04","Canada","2016A000011124","Consumer credit","Seasonally adjusted","Dollars","81","millions","6","v36417","1.4.2","537841","","","","0"
"2015-04","Canada","2016A000011124","Business credit","Unadjusted","Dollars","81","millions","6","v36411","1.5.1","1727053","","","","0"
"2015-04","Canada","2016A000011124","Business credit","Seasonally adjusted","Dollars","81","millions","6","v36418","1.5.2","1724206","","","","0"
"2015-04","Canada","2016A000011124","Other business credit","Unadjusted","Dollars","81","millions","6","v36412","1.6.1","1225311","","","","0"
"2015-04","Canada","2016A000011124","Other business credit","Seasonally adjusted","Dollars","81","millions","6","v36419","1.6.2","1225311","","","","0"
"2015-04","Canada","2016A000011124","Short-term business credit","Unadjusted","Dollars","81","millions","6","v36413","1.7.1","477462","","","","0"
"2015-04","Canada","2016A000011124","Short-term business credit","Seasonally adjusted","Dollars","81","millions","6","v36420","1.7.2","477462","","","","0"
"2015-05","Canada","2016A000011124","Total business and household credit","Unadjusted","Dollars","81","millions","6","v36407","1.1.1","3550028","","","","0"
"2015-05","Canada","2016A000011124","Total business and household credit","Seasonally adjusted","Dollars","81","millions","6","v36414","1.1.2","3555360","","","","0"
"2015-05","Canada","2016A000011124","Household credit","Unadjusted","Dollars","81","millions","6","v36408","1.2.1","1819438","","","","0"
"2015-05","Canada","2016A000011124","Household credit","Seasonally adjusted","Dollars","81","millions","6","v36415","1.2.2","1826529","","","","0"
"2015-05","Canada","2016A000011124","Residential mortgage credit","Unadjusted","Dollars","81","millions","6","v36409","1.3.1","1281626","","","","0"
"2015-05","Canada","2016A000011124","Residential mortgage credit","Seasonally adjusted","Dollars","81","millions","6","v36416","1.3.2","1287623","","","","0"
"2015-05","Canada","2016A000011124","Consumer credit","Unadjusted","Dollars","81","millions","6","v36410","1.4.1","537812","","","","0"
"2015-05","Canada","2016A000011124","Consumer credit","Seasonally adjusted","Dollars","81","millions","6","v36417","1.4.2","538906","","","","0"
"2015-05","Canada","2016A000011124","Business credit","Unadjusted","Dollars","81","millions","6","v36411","1.5.1","1730595","","","","0"
"2015-05","Canada","2016A000011124","Business credit","Seasonally adjusted","Dollars","81","millions","6","v36418","1.5.2","1728836","","","","0"
"2015-05","Canada","2016A000011124","Other business credit","Unadjusted","Dollars","81","millions","6","v36412","1.6.1","1226816","","","","0"
"2015-05","Canada","2016A000011124","Other business credit","Seasonally adjusted","Dollars","81","millions","6","v36419","1.6.2","1226816","","","","0"
"2015-05","Canada","2016A000011124","Short-term business credit","Unadjusted","Dollars","81","millions","6","v36413","1.7.1","479391","","","","0"
"2015-05","Canada","2016A000011124","Short-term business credit","Seasonally adjusted","Dollars","81","millions","6","v36420","1.7.2","479391","","","","0"
"2015-06","Canada","2016A000011124","Total business and household credit","Unadjusted","Dollars","81","millions","6","v36407","1.1.1","3568796","","","","0"
"2015-06","Canada","2016A000011124","Total business and household credit","Seasonally adjusted","Dollars","81","millions","6","v36414","1.1.2","3571165","","","","0"
"2015-06","Canada","2016A000011124","Household credit","Unadjusted","Dollars","81","millions","6","v36408","1.2.1","1831803","","","","0"
"2015-06","Canada","2016A000011124","Household credit","Seasonally adjusted","Dollars","81","millions","6","v36415","1.2.2","1834543","","","","0"
"2015-06","Canada","2016A000011124","Residential mortgage credit","Unadjusted","Dollars","81","millions","6","v36409","1.3.1","1291025","","","","0"
"2015-06","Canada","2016A000011124","Residential mortgage credit","Seasonally adjusted","Dollars","81","millions","6","v36416","1.3.2","1294425","","","","0"
"2015-06","Canada","2016A000011124","Consumer credit","Unadjusted","Dollars","81","millions","6","v36410","1.4.1","540778","","","","0"
"2015-06","Canada","2016A000011124","Consumer credit","Seasonally adjusted","Dollars","81","millions","6","v36417","1.4.2","540118","","","","0"
"2015-06","Canada","2016A000011124","Business credit","Unadjusted","Dollars","81","millions","6","v36411","1.5.1","1736995","","","","0"
"2015-06","Canada","2016A000011124","Business credit","Seasonally adjusted","Dollars","81","millions","6","v36418","1.5.2","1736625","","","","0"
"2015-06","Canada","2016A000011124","Other business credit","Unadjusted","Dollars","81","millions","6","v36412","1.6.1","1229824","","","","0"
"2015-06","Canada","2016A000011124","Other business credit","Seasonally adjusted","Dollars","81","millions","6","v36419","1.6.2","1229824","","","","0"
"2015-06","Canada","2016A000011124","Short-term business credit","Unadjusted","Dollars","81","millions","6","v36413","1.7.1","482981","","","","0"
"2015-06","Canada","2016A000011124","Short-term business credit","Seasonally adjusted","Dollars","81","millions","6","v36420","1.7.2","482981","","","","0"
"2015-07","Canada","2016A000011124","Total business and household credit","Unadjusted","Dollars","81","millions","6","v36407","1.1.1","3593456","","","","0"
"2015-07","Canada","2016A000011124","Total business and household credit","Seasonally adjusted","Dollars","81","millions","6","v36414","1.1.2","3589122","","","","0"
"2015-07","Canada","2016A000011124","Household credit","Unadjusted","Dollars","81","millions","6","v36408","1.2.1","1845130","","","","0"
"2015-07","Canada","2016A000011124","Household credit","Seasonally adjusted","Dollars","81","millions","6","v36415","1.2.2","1843510","","","","0"
"2015-07","Canada","2016A000011124","Residential mortgage credit","Unadjusted","Dollars","81","millions","6","v36409","1.3.1","1302535","","","","0"
"2015-07","Canada","2016A000011124","Residential mortgage credit","Seasonally adjusted","Dollars","81","millions","6","v36416","1.3.2","1302247","","","","0"
"2015-07","Canada","2016A000011124","Consumer credit","Unadjusted","Dollars","81","millions","6","v36410","1.4.1","542595","","","","0"
"2015-07","Canada","2016A000011124","Consumer credit","Seasonally adjusted","Dollars","81","millions","6","v36417","1.4.2","541263","","","","0"
"2015-07","Canada","2016A000011124","Business credit","Unadjusted","Dollars","81","millions","6","v36411","1.5.1","1748329","","","","0"
"2015-07","Canada","2016A000011124","Business credit","Seasonally adjusted","Dollars","81","millions","6","v36418","1.5.2","1745615","","","","0"
"2015-07","Canada","2016A000011124","Other business credit","Unadjusted","Dollars","81","millions","6","v36412","1.6.1","1235516","","","","0"
"2015-07","Canada","2016A000011124","Other business credit","Seasonally adjusted","Dollars","81","millions","6","v36419","1.6.2","1235516","","","","0"
"2015-07","Canada","2016A000011124","Short-term business credit","Unadjusted","Dollars","81","millions","6","v36413","1.7.1","489755","","","","0"
"2015-07","Canada","2016A000011124","Short-term business credit","Seasonally adjusted","Dollars","81","millions","6","v36420","1.7.2","489755","","","","0"
"2015-08","Canada","2016A000011124","Total business and household credit","Unadjusted","Dollars","81","millions","6","v36407","1.1.1","3609449","","","","0"
"2015-08","Canada","2016A000011124","Total business and household credit","Seasonally adjusted","Dollars","81","millions","6","v36414","1.1.2","3605129","","","","0"
"2015-08","Canada","2016A000011124","Household credit","Unadjusted","Dollars","81","millions","6","v36408","1.2.1","1856439","","","","0"
"2015-08","Canada","2016A000011124","Household credit","Seasonally adjusted","Dollars","81","millions","6","v36415","1.2.2","1851874","","","","0"
"2015-08","Canada","2016A000011124","Residential mortgage credit","Unadjusted","Dollars","81","millions","6","v36409","1.3.1","1312480","","","","0"
"2015-08","Canada","2016A000011124","Residential mortgage credit","Seasonally adjusted","Dollars","81","millions","6","v36416","1.3.2","1309835","","","","0"
"2015-08","Canada","2016A000011124","Consumer credit","Unadjusted","Dollars","81","millions","6","v36410","1.4.1","543959","","","","0"
"2015-08","Canada","2016A000011124","Consumer credit","Seasonally adjusted","Dollars","81","millions","6","v36417","1.4.2","542039","","","","0"
"2015-08","Canada","2016A000011124","Business credit","Unadjusted","Dollars","81","millions","6","v36411","1.5.1","1753008","","","","0"
"2015-08","Canada","2016A000011124","Business credit","Seasonally adjusted","Dollars","81","millions","6","v36418","1.5.2","1753253","","","","0"
"2015-08","Canada","2016A000011124","Other business credit","Unadjusted","Dollars","81","millions","6","v36412","1.6.1","1240114","","","","0"
"2015-08","Canada","2016A000011124","Other business credit","Seasonally adjusted","Dollars","81","millions","6","v36419","1.6.2","1240114","","","","0"
"2015-08","Canada","2016A000011124","Short-term business credit","Unadjusted","Dollars","81","millions","6","v36413","1.7.1","489327","","","","0"
"2015-08","Canada","2016A000011124","Short-term business credit","Seasonally adjusted","Dollars","81","millions","6","v36420","1.7.2","489327","","","","0"
"2015-09","Canada","2016A000011124","Total business and household credit","Unadjusted","Dollars","81","millions","6","v36407","1.1.1","3633497","","","","0"
"2015-09","Canada","2016A000011124","Total business and household credit","Seasonally adjusted","Dollars","81","millions","6","v36414","1.1.2","3627538","","","","0"
"2015-09","Canada","2016A000011124","Household credit","Unadjusted","Dollars","81","millions","6","v36408","1.2.1","1866365","","","","0"
"2015-09","Canada","2016A000011124","Household credit","Seasonally adjusted","Dollars","81","millions","6","v36415","1.2.2","1859389","","","","0"
"2015-09","Canada","2016A000011124","Residential mortgage credit","Unadjusted","Dollars","81","millions","6","v36409","1.3.1","1320428","","","","0"
"2015-09","Canada","2016A000011124","Residential mortgage credit","Seasonally adjusted","Dollars","81","millions","6","v36416","1.3.2","1316180","","","","0"
"2015-09","Canada","2016A000011124","Consumer credit","Unadjusted","Dollars","81","millions","6","v36410","1.4.1","545937","","","","0"
"2015-09","Canada","2016A000011124","Consumer credit","Seasonally adjusted","Dollars","81","millions","6","v36417","1.4.2","543209","","","","0"
"2015-09","Canada","2016A000011124","Business credit","Unadjusted","Dollars","81","millions","6","v36411","1.5.1","1767133","","","","0"
"2015-09","Canada","2016A000011124","Business credit","Seasonally adjusted","Dollars","81","millions","6","v36418","1.5.2","1768150","","","","0"
"2015-09","Canada","2016A000011124","Other business credit","Unadjusted","Dollars","81","millions","6","v36412","1.6.1","1245399","","","","0"
"2015-09","Canada","2016A000011124","Other business credit","Seasonally adjusted","Dollars","81","millions","6","v36419","1.6.2","1245399","","","","0"
"2015-09","Canada","2016A000011124","Short-term business credit","Unadjusted","Dollars","81","millions","6","v36413","1.7.1","496420","","","","0"
"2015-09","Canada","2016A000011124","Short-term business credit","Seasonally adjusted","Dollars","81","millions","6","v36420","1.7.2","496420","","","","0"
"2015-10","Canada","2016A000011124","Total business and household credit","Unadjusted","Dollars","81","millions","6","v36407","1.1.1","3648924","","","","0"
"2015-10","Canada","2016A000011124","Total business and household credit","Seasonally adjusted","Dollars","81","millions","6","v36414","1.1.2","3641901","","","","0"
"2015-10","Canada","2016A000011124","Household credit","Unadjusted","Dollars","81","millions","6","v36408","1.2.1","1874020","","","","0"
"2015-10","Canada","2016A000011124","Household credit","Seasonally adjusted","Dollars","81","millions","6","v36415","1.2.2","1866831","","","","0"
"2015-10","Canada","2016A000011124","Residential mortgage credit","Unadjusted","Dollars","81","millions","6","v36409","1.3.1","1327849","","","","0"
"2015-10","Canada","2016A000011124","Residential mortgage credit","Seasonally adjusted","Dollars","81","millions","6","v36416","1.3.2","1322960","","","","0"
"2015-10","Canada","2016A000011124","Consumer credit","Unadjusted","Dollars","81","millions","6","v36410","1.4.1","546171","","","","0"
"2015-10","Canada","2016A000011124","Consumer credit","Seasonally adjusted","Dollars","81","millions","6","v36417","1.4.2","543871","","","","0"
"2015-10","Canada","2016A000011124","Business credit","Unadjusted","Dollars","81","millions","6","v36411","1.5.1","1774905","","","","0"
"2015-10","Canada","2016A000011124","Business credit","Seasonally adjusted","Dollars","81","millions","6","v36418","1.5.2","1775072","","","","0"
"2015-10","Canada","2016A000011124","Other business credit","Unadjusted","Dollars","81","millions","6","v36412","1.6.1","1248603","","","","0"
"2015-10","Canada","2016A000011124","Other business credit","Seasonally adjusted","Dollars","81","millions","6","v36419","1.6.2","1248603","","","","0"
"2015-10","Canada","2016A000011124","Short-term business credit","Unadjusted","Dollars","81","millions","6","v36413","1.7.1","499209","","","","0"
"2015-10","Canada","2016A000011124","Short-term business credit","Seasonally adjusted","Dollars","81","millions","6","v36420","1.7.2","499209","","","","0"
"2015-11","Canada","2016A000011124","Total business and household credit","Unadjusted","Dollars","81","millions","6","v36407","1.1.1","3659829","","","","0"
"2015-11","Canada","2016A000011124","Total business and household credit","Seasonally adjusted","Dollars","81","millions","6","v36414","1.1.2","3654500","","","","0"
"2015-11","Canada","2016A000011124","Household credit","Unadjusted","Dollars","81","millions","6","v36408","1.2.1","1881687","","","","0"
"2015-11","Canada","2016A000011124","Household credit","Seasonally adjusted","Dollars","81","millions","6","v36415","1.2.2","1875423","","","","0"
"2015-11","Canada","2016A000011124","Residential mortgage credit","Unadjusted","Dollars","81","millions","6","v36409","1.3.1","1334073","","","","0"
"2015-11","Canada","2016A000011124","Residential mortgage credit","Seasonally adjusted","Dollars","81","millions","6","v36416","1.3.2","1329478","","","","0"
"2015-11","Canada","2016A000011124","Consumer credit","Unadjusted","Dollars","81","millions","6","v36410","1.4.1","547614","","","","0"
"2015-11","Canada","2016A000011124","Consumer credit","Seasonally adjusted","Dollars","81","millions","6","v36417","1.4.2","545945","","","","0"
"2015-11","Canada","2016A000011124","Business credit","Unadjusted","Dollars","81","millions","6","v36411","1.5.1","1778144","","","","0"
"2015-11","Canada","2016A000011124","Business credit","Seasonally adjusted","Dollars","81","millions","6","v36418","1.5.2","1779079","","","","0"
"2015-11","Canada","2016A000011124","Other business credit","Unadjusted","Dollars","81","millions","6","v36412","1.6.1","","..","","","0"
"2015-11","Canada","2016A000011124","Other business credit","Seasonally adjusted","Dollars","81","millions","6","v36419","1.6.2","","..","","","0"
"2015-11","Canada","2016A000011124","Short-term business credit","Unadjusted","Dollars","81","millions","6","v36413","1.7.1","","..","","","0"
"2015-11","Canada","2016A000011124","Short-term business credit","Seasonally adjusted","Dollars","81","millions","6","v36420","1.7.2","","..","","","0"
"2015-12","Canada","2016A000011124","Total business and household credit","Unadjusted","Dollars","81","millions","6","v36407","1.1.1","3677912","","","","0"
"2015-12","Canada","2016A000011124","Total business and household credit","Seasonally adjusted","Dollars","81","millions","6","v36414","1.1.2","3671434","","","","0"
"2015-12","Canada","2016A000011124","Household credit","Unadjusted","Dollars","81","millions","6","v36408","1.2.1","1892059","","","","0"
"2015-12","Canada","2016A000011124","Household credit","Seasonally adjusted","Dollars","81","millions","6","v36415","1.2.2","1884453","","","","0"
"2015-12","Canada","2016A000011124","Residential mortgage credit","Unadjusted","Dollars","81","millions","6","v36409","1.3.1","1342540","","","","0"
"2015-12","Canada","2016A000011124","Residential mortgage credit","Seasonally adjusted","Dollars","81","millions","6","v36416","1.3.2","1337482","","","","0"
"2015-12","Canada","2016A000011124","Consumer credit","Unadjusted","Dollars","81","millions","6","v36410","1.4.1","549519","","","","0"
"2015-12","Canada","2016A000011124","Consumer credit","Seasonally adjusted","Dollars","81","millions","6","v36417","1.4.2","546971","","","","0"
"2015-12","Canada","2016A000011124","Business credit","Unadjusted","Dollars","81","millions","6","v36411","1.5.1","1785858","","","","0"
"2015-12","Canada","2016A000011124","Business credit","Seasonally adjusted","Dollars","81","millions","6","v36418","1.5.2","1786986","","","","0"
"2015-12","Canada","2016A000011124","Other business credit","Unadjusted","Dollars","81","millions","6","v36412","1.6.1","","..","","","0"
"2015-12","Canada","2016A000011124","Other business credit","Seasonally adjusted","Dollars","81","millions","6","v36419","1.6.2","","..","","","0"
"2015-12","Canada","2016A000011124","Short-term business credit","Unadjusted","Dollars","81","millions","6","v36413","1.7.1","","..","","","0"
"2015-12","Canada","2016A000011124","Short-term business credit","Seasonally adjusted","Dollars","81","millions","6","v36420","1.7.2","","..","","","0"
"2016-01","Canada","2016A000011124","Total business and household credit","Unadjusted","Dollars","81","millions","6","v36407","1.1.1","3680619","","","","0"
"2016-01","Canada","2016A000011124","Total business and household credit","Seasonally adjusted","Dollars","81","millions","6","v36414","1.1.2","3683892","","","","0"
"2016-01","Canada","2016A000011124","Household credit","Unadjusted","Dollars","81","millions","6","v36408","1.2.1","1892276","","","","0"
"2016-01","Canada","2016A000011124","Household credit","Seasonally adjusted","Dollars","81","millions","6","v36415","1.2.2","1893039","","","","0"
"2016-01","Canada","2016A000011124","Residential mortgage credit","Unadjusted","Dollars","81","millions","6","v36409","1.3.1","1345077","","","","0"
"2016-01","Canada","2016A000011124","Residential mortgage credit","Seasonally adjusted","Dollars","81","millions","6","v36416","1.3.2","1344482","","","","0"
"2016-01","Canada","2016A000011124","Consumer credit","Unadjusted","Dollars","81","millions","6","v36410","1.4.1","547199","","","","0"
"2016-01","Canada","2016A000011124","Consumer credit","Seasonally adjusted","Dollars","81","millions","6","v36417","1.4.2","548557","","","","0"
"2016-01","Canada","2016A000011124","Business credit","Unadjusted","Dollars","81","millions","6","v36411","1.5.1","1788347","","","","0"
"2016-01","Canada","2016A000011124","Business credit","Seasonally adjusted","Dollars","81","millions","6","v36418","1.5.2","1790857","","","","0"
"2016-01","Canada","2016A000011124","Other business credit","Unadjusted","Dollars","81","millions","6","v36412","1.6.1","","..","","","0"
"2016-01","Canada","2016A000011124","Other business credit","Seasonally adjusted","Dollars","81","millions","6","v36419","1.6.2","","..","","","0"
"2016-01","Canada","2016A000011124","Short-term business credit","Unadjusted","Dollars","81","millions","6","v36413","1.7.1","","..","","","0"
"2016-01","Canada","2016A000011124","Short-term business credit","Seasonally adjusted","Dollars","81","millions","6","v36420","1.7.2","","..","","","0"
"2016-02","Canada","2016A000011124","Total business and household credit","Unadjusted","Dollars","81","millions","6","v36407","1.1.1","3691533","","","","0"
"2016-02","Canada","2016A000011124","Total business and household credit","Seasonally adjusted","Dollars","81","millions","6","v36414","1.1.2","3699202","","","","0"
"2016-02","Canada","2016A000011124","Household credit","Unadjusted","Dollars","81","millions","6","v36408","1.2.1","1895526","","","","0"
"2016-02","Canada","2016A000011124","Household credit","Seasonally adjusted","Dollars","81","millions","6","v36415","1.2.2","1901388","","","","0"
"2016-02","Canada","2016A000011124","Residential mortgage credit","Unadjusted","Dollars","81","millions","6","v36409","1.3.1","1348686","","","","0"
"2016-02","Canada","2016A000011124","Residential mortgage credit","Seasonally adjusted","Dollars","81","millions","6","v36416","1.3.2","1350685","","","","0"
"2016-02","Canada","2016A000011124","Consumer credit","Unadjusted","Dollars","81","millions","6","v36410","1.4.1","546840","","","","0"
"2016-02","Canada","2016A000011124","Consumer credit","Seasonally adjusted","Dollars","81","millions","6","v36417","1.4.2","550703","","","","0"
"2016-02","Canada","2016A000011124","Business credit","Unadjusted","Dollars","81","millions","6","v36411","1.5.1","1796009","","","","0"
"2016-02","Canada","2016A000011124","Business credit","Seasonally adjusted","Dollars","81","millions","6","v36418","1.5.2","1797816","","","","0"
"2016-02","Canada","2016A000011124","Other business credit","Unadjusted","Dollars","81","millions","6","v36412","1.6.1","","..","","","0"
"2016-02","Canada","2016A000011124","Other business credit","Seasonally adjusted","Dollars","81","millions","6","v36419","1.6.2","","..","","","0"
"2016-02","Canada","2016A000011124","Short-term business credit","Unadjusted","Dollars","81","millions","6","v36413","1.7.1","","..","","","0"
"2016-02","Canada","2016A000011124","Short-term business credit","Seasonally adjusted","Dollars","81","millions","6","v36420","1.7.2","","..","","","0"
"2016-03","Canada","2016A000011124","Total business and household credit","Unadjusted","Dollars","81","millions","6","v36407","1.1.1","3702416","","","","0"
"2016-03","Canada","2016A000011124","Total business and household credit","Seasonally adjusted","Dollars","81","millions","6","v36414","1.1.2","3710707","","","","0"
"2016-03","Canada","2016A000011124","Household credit","Unadjusted","Dollars","81","millions","6","v36408","1.2.1","1900436","","","","0"
"2016-03","Canada","2016A000011124","Household credit","Seasonally adjusted","Dollars","81","millions","6","v36415","1.2.2","1908328","","","","0"
"2016-03","Canada","2016A000011124","Residential mortgage credit","Unadjusted","Dollars","81","millions","6","v36409","1.3.1","1351265","","","","0"
"2016-03","Canada","2016A000011124","Residential mortgage credit","Seasonally adjusted","Dollars","81","millions","6","v36416","1.3.2","1355478","","","","0"
"2016-03","Canada","2016A000011124","Consumer credit","Unadjusted","Dollars","81","millions","6","v36410","1.4.1","549171","","","","0"
"2016-03","Canada","2016A000011124","Consumer credit","Seasonally adjusted","Dollars","81","millions","6","v36417","1.4.2","552850","","","","0"
"2016-03","Canada","2016A000011124","Business credit","Unadjusted","Dollars","81","millions","6","v36411","1.5.1","1801980","","","","0"
"2016-03","Canada","2016A000011124","Business credit","Seasonally adjusted","Dollars","81","millions","6","v36418","1.5.2","1802380","","","","0"
"2016-03","Canada","2016A000011124","Other business credit","Unadjusted","Dollars","81","millions","6","v36412","1.6.1","","..","","","0"
"2016-03","Canada","2016A000011124","Other business credit","Seasonally adjusted","Dollars","81","millions","6","v36419","1.6.2","","..","","","0"
"2016-03","Canada","2016A000011124","Short-term business credit","Unadjusted","Dollars","81","millions","6","v36413","1.7.1","","..","","","0"
"2016-03","Canada","2016A000011124","Short-term business credit","Seasonally adjusted","Dollars","81","millions","6","v36420","1.7.2","","..","","","0"
"2016-04","Canada","2016A000011124","Total business and household credit","Unadjusted","Dollars","81","millions","6","v36407","1.1.1","3716019","","","","0"
"2016-04","Canada","2016A000011124","Total business and household credit","Seasonally adjusted","Dollars","81","millions","6","v36414","1.1.2","3724222","","","","0"
"2016-04","Canada","2016A000011124","Household credit","Unadjusted","Dollars","81","millions","6","v36408","1.2.1","1908351","","","","0"
"2016-04","Canada","2016A000011124","Household credit","Seasonally adjusted","Dollars","81","millions","6","v36415","1.2.2","1918721","","","","0"
"2016-04","Canada","2016A000011124","Residential mortgage credit","Unadjusted","Dollars","81","millions","6","v36409","1.3.1","1355722","","","","0"
"2016-04","Canada","2016A000011124","Residential mortgage credit","Seasonally adjusted","Dollars","81","millions","6","v36416","1.3.2","1362176","","","","0"
"2016-04","Canada","2016A000011124","Consumer credit","Unadjusted","Dollars","81","millions","6","v36410","1.4.1","552629","","","","0"
"2016-04","Canada","2016A000011124","Consumer credit","Seasonally adjusted","Dollars","81","millions","6","v36417","1.4.2","556545","","","","0"
"2016-04","Canada","2016A000011124","Business credit","Unadjusted","Dollars","81","millions","6","v36411","1.5.1","1807670","","","","0"
"2016-04","Canada","2016A000011124","Business credit","Seasonally adjusted","Dollars","81","millions","6","v36418","1.5.2","1805502","","","","0"
"2016-04","Canada","2016A000011124","Other business credit","Unadjusted","Dollars","81","millions","6","v36412","1.6.1","","..","","","0"
"2016-04","Canada","2016A000011124","Other business credit","Seasonally adjusted","Dollars","81","millions","6","v36419","1.6.2","","..","","","0"
